merchant_id,t1_num,t2_num,avg_late_fulfillment_days
5280ac46ea82dd14e8eb0b1cfd2beb20,1,2,2.1676866585067319,-1.4522643818849449
5281adad5bc86f1cd793210b4f60bc4a,2,2,1.6666666666666667,-2.1666666666666667
5282af3088e9b096797b9d6b3a25a3eb,1,6,3.6065989847715736,-0.05837563451776649746
5282dceffe1d3da5d599abe98cf874de,1,1,3.3333333333333333,-0.5
5282f7324dffa9699e2dd338063e8598,3,6,1.7225433526011561,-1.7861271676300578
528559760de976ac94d5237046a7f9fe,1,1,3,-2
5288eb0e18c0baec3d682e42a28013e7,1,1,1,-3
528b108ff74f6d4fd8216968f31792c6,1,2,1.25,-1.75
528cf8c4a0b86390170c3317d07d7cba,1,1,3.75,0.25
52918b958baa373d64050a74f8029329,1,1,3.6530612244897959,-0.0408163265306122449
5291f995355ed4b4c3e3eeaa64a56ad4,2,3,2.3636363636363636,-1.4181818181818182
529769a35ecc41dae7f6604808b82783,1,1,2,-1.4285714285714286
5297a8e6d341f51e767955a9eda0c9c0,1,1,2,-2
529f39dcf7ce7aed242670ac8c735143,2,3,3.71875,-0.75
52a662c2eb0dae176730eb307acf3b6f,2,2,1.4066496163682864,-2.1867007672634271
52a6b7e16cac1d84b4e832c1aa0005e3,2,3,4.0526315789473684,0.68421052631578947368
52a738d63a2f8ebb80098e1849c00995,4,5,1.5769230769230769,-1.7115384615384615
52aa08e72d7bd681c7441b4f9a37d033,1,1,3,-1
52ae401603f0d0668f72c18309367703,1,1,1.3333333333333333,-2.3333333333333333
52b34fd99ee8836d8ebf86537ec5fc69,2,2,2.5,-0.5
52b3a8f0dfa223dc7e34522412cbd5dd,1,1,3,-0.66666666666666666667
52b4d18da1e03d00a2563b3165e730f3,1,1,1.8260869565217391,-2.0869565217391304
52b5d18ab124867653a73023d68c5e68,2,2,3.5,-0.125
52b779c6cb4db7f4867db45da7a5d907,2,2,1.5,-2.5
52b7893fcb82e6a3c4a58f3e48b27506,1,4,3.0769230769230769,-1.1666666666666667
52b8bc3917542528942a2d02a624d123,1,1,2,-3
52bba0492bf9dafb0adc932f95c72407,1,2,3.1875,-0.60416666666666666667
52c5200513f0865d340257d67b0c9768,1,2,3.3055555555555556,0.13888888888888888889
52c6d89a258e1bb051f28808c6f4607a,1,1,1.6666666666666667,-2
52c7565363b4ef43f2615bcd336c83a2,1,1,4,-1
52c79818b1929f24043e21b5c238eb7d,2,4,2.525,-4.35
52c80ccfe6f375d89d62098fe5fd50ff,1,4,2.3529411764705882,-0.43137254901960784314
52c9a2647a3eaa9e295071ba521458f7,4,4,2.1186440677966102,-1
52cc1769e00f1c1806a46fbd218d93ed,1,1,2.2415458937198068,-2.5526570048309179
52d235868ce771d0661ab2f2197b4350,1,1,2,-0.33333333333333333333
52d3882d85ec8a840371c62855241ceb,1,2,2.7906976744186047,-0.41860465116279069767
52d4d7e63ba0b34da02046be3a5ab5d3,2,3,1.8277511961722488,-1.6889952153110048
52d83c233638fe74fbc2f2b4874bd882,1,1,4,1
52da446847470576cfb4a08e0311dae4,1,2,1.4643874643874644,-2.056980056980057
52de47d5d8e968ecfd7ce50c411df791,1,5,1.6666666666666667,-1.8857142857142857
52e56b822322cbc9dc33606cfc3edd1c,1,1,2.0306122448979592,-1.3469387755102041
52e61f3001c4e85b8f008d4ed8bde7fd,1,1,3,-1
52e66d8552be4ce292708a480bbb030a,6,10,2.4,-1.215
52e78c09bd28c30d465d628469bc7d76,1,1,2.25,-1
52ec3baefcf93a558d994e1bcd3b5c3d,1,1,2.3140243902439024,-1.1524390243902439
52ec83d06489874ed5c5f6686bad75b5,2,3,2.5439981949458484,-0.82727888086642599278
52ef2da9af3b2fa07f204a9a0f2d3eff,1,1,4,0
52f78d94bdb6356222b9f2d2b9307142,2,2,3.6129032258064516,-0.41935483870967741935
52f905f846ebdeb3560a1e54e52f6520,3,3,2.125,-0.75
52fc739063bda93c45c73db9e769ef6d,1,1,5,2
52fd86b2c692b5192a34843f6abb6e43,1,1,3,0
53014c4d3be802cccfc6bd68de533828,1,1,1.8,-2.32
53015ad3b6bbbf80a4d107e6ef603b1e,1,1,3.6,-0.93333333333333333333
5309af2bba5e60c5486feb7797574a9f,1,1,2,-2
530e94d837a1f9ad5bf48177a0a18095,1,2,0.79166666666666666667,-1.8333333333333333
530f49aa780e4bb3a605e586094008e7,2,2,3.5,-0.5
530f5a2885388ae3ec8cbfc6188c0294,4,4,2.4881889763779528,-1.2755905511811024
531710cc1bd60579af0fe40f111ff86e,3,3,1.2790697674418605,-2.0697674418604651
53173eb76d5d962ec1849227d693fde5,1,1,2.6666666666666667,-1.3333333333333333
531a192ef56b0c958ae831a8c40898bb,1,2,2.1601731601731602,-0.43722943722943722944
531a756746657615d2fb9e9536f17423,1,1,5,1
531a7cd663a71126b81fb5a68f6d62dc,1,1,2.7058823529411765,-1.1176470588235294
5326c4353507eb424eb272074860b0b8,1,1,1.6851851851851852,-1.3055555555555556
5328c22dc818e19521b07a7a36ca1620,1,1,3.3333333333333333,-0.33333333333333333333
5330f5fa350679fb680ac438824048bd,2,5,1.6444444444444444,-1.2555555555555556
533492eb8bd33d00646b7682b2fa6f02,1,1,1.9456521739130435,-1.6630434782608696
5337a4d160863a5f33172e599a649734,1,1,1,-3
533aa9666119d578b635c3bdba609070,1,1,2.3333333333333333,-1.1666666666666667
533d6fc1682c0b8d9bcd133e9ed4333b,1,1,3,0
53401e69b53e492be14d7a532c521e3c,1,2,2.6206896551724138,-1.103448275862069
53414900e2f2c28c88f5bb5ba754c49b,1,1,2.0333333333333333,-2.2333333333333333
534399ab7a0110c8822b1d08b4f8d1d4,1,1,3,-0.5
5344237ad06253d47cee9a4c091aa663,1,1,2.3333333333333333,-1
5346b5c4f02edb816860d9ade175e863,1,1,3,-1
534b36b22aab256cdb15c38b66ea1a74,1,1,3.5,0
534b41e570b3614f91c4422c2fb504c6,1,1,3,0
534c0f34b391183f0c5ed4790ba7cc9b,1,1,2.5833333333333333,-1.4166666666666667
5351b995ac7e0de17861c8f4937d5223,2,3,1.2,-2.4666666666666667
5354ae126495667a24e77e66cc463276,1,1,2.3793103448275862,-0.96551724137931034483
5359407ff716f3fa752515349c6b0106,1,2,1.7850467289719626,-1.7523364485981308
535a60b1776bb47cc3b55a73fc486c54,4,9,1.9862033725089423,-2.4675523760858457
535ce4910ea090891dcd3608e58666b0,1,1,1,-3
535ed65772dcbe46ddee25fa0873a9ce,1,1,1.1811414392059553,-2.3821339950372208
535fc4e9ce7db1177c494627235fdeab,1,1,2.5294117647058824,-1
5361418db9123e67aebc5a9bfee3ccb3,4,7,1.6934306569343066,-2.0364963503649635
53627eebc0d53a2b95b903e6f45713f9,1,1,3.1,-4
53628535a863002c926c046c4e84477c,1,2,3.6666666666666667,1.5833333333333333
5363171e2d6fb9294ed15788d6874c46,1,1,0.57142857142857142857,-3
536509f2f9b11efb3edb715e6fe92f18,2,4,1.4794520547945205,-2.0684931506849315
53690ab84053e7ec383f49e92540510d,2,6,1.6630434782608696,-2
53698d898e67a266904e0386e6457dfd,1,1,2.4157303370786517,-0.49438202247191011236
5369ab7b6644ca89e1a131475082e2bf,5,10,2.0545454545454545,-0.55757575757575757576
536bfe29e10e3ae88943265797296f94,1,1,2.2357723577235772,-1.8861788617886179
5371e634cb5d8681a54ca1beba31f5f7,2,2,1.8275862068965517,-1.8275862068965517
537537d7d3eb44da01f223fc8ca42bb8,1,1,1.1666666666666667,-2.1666666666666667
5376b3b42706db9759965521a1b387d9,1,1,2.5333333333333333,-2.2666666666666667
5377606d00f5aa7811822b877162c131,1,1,4,0
5378d9e2dcb6dcabaf2dc7b49d83ef0e,1,1,1.5,-2.4883720930232558
537ca67a1852ec7e93feda1fa86a3a05,2,7,3.3461538461538462,-1.1346153846153846
537d6b881268453f74d286c0f8efefd4,1,1,3.6,0.2
5384c4cf5d30e4607b3a231047002de0,1,1,1.5900383141762452,-2.0076628352490421
538738d1fd2afee41d89b0be24bd4608,1,1,2,-1
538bb178cf73205573bf842c265f1a69,1,1,1.15,-3
5394571ecee05ab8323586a2f8971b65,1,2,2.6176470588235294,-1.1176470588235294
53961e8ddd3beaa40ca3f7e44f2ea623,1,1,4.25,0.375
5399efbbd88768c8611ebb7cc37a64a7,1,1,2.8571428571428571,-0.85714285714285714286
539dd8f0bef239887a73fd3b475a07c0,1,1,3.5126582278481013,0.06329113924050632911
539fd53b59e3bb12d203f45a912eeaf2,1,4,1.3118556701030928,-2.8118556701030928
53a226780628f3d898494942ad3dd491,3,3,2,-2
53a653d5910dc807b69bb67b76ad9590,1,1,1.2939698492462312,-2.4321608040201005
53a83d6131f9fdc81d90beb31702932e,1,3,2.7487146529562982,-16.1503856041131105
53a9ab5e83a309270f204273c1c1ebb2,4,5,2.7142857142857143,-1.1607142857142857
53a9b0066e62e00e66877cabe09d7268,1,1,3,-0.5
53a9f8cd4872ab6ef7e09a25b1bdb1e8,2,4,2.4709302325581395,-2.8197674418604651
53ab50eafebbfa3920c5521d09e88d31,1,1,2.6666666666666667,-0.33333333333333333333
53abec67fb016be5f431dda0e1fe7473,1,1,1.7021276595744681,-1.9574468085106383
53afd7ab97449cdbb682b6b7e335c524,1,1,2.0909090909090909,-1.6363636363636364
53b1aae79c57a2c7d8593e9458e92e3d,1,1,2,-2
53b1e5a2a6e0e5bd49d6bb4b3eabad0c,1,1,5,1
53b5bb7bfc2ba136e71ddd70b7f77d05,2,2,3,-0.73333333333333333333
53b61f754a98bc9eb3d87cd3aa6f053f,1,1,5,0
53b79303779db833f34a053df5a6c111,1,1,1,-2
53b7b1aacd39816aa21c1a2b6005c688,1,1,2.6949485041687102,-1.0539480137322217
53b86c11c60dd11299ee3b0417d8f2ab,2,2,2.7663551401869159,-1.5327102803738318
53bdee8eeb56c0ecd6f00daddc1ee114,1,1,2,-0.33333333333333333333
53c16d65d012198a587f8745bad50014,1,2,2.2727272727272727,-1.4090909090909091
53c884f6c22fed309c0c3614f5669eaf,1,1,1.625,-2.625
53cb67a3181e33f55118053e63485c2e,1,1,2.6363636363636364,-1.0909090909090909
53cd3288cc9e5ec276f7ac58bfcf2653,1,2,1.3526315789473684,-2.5552631578947368
53cdd4182f8d7e4b71e9b598f46f814b,1,1,3,-0.33333333333333333333
53d15057a8e24f26ce9cb71c90ee7be7,1,1,2,-1.1842105263157895
53d17ade460ff9cea61a8c628e55a067,4,6,2.6274944567627494,-1.2815964523281596
53d1de246afd1e5bad259d797cca3950,2,2,3.0681818181818182,-0.40909090909090909091
53d201c136e76d7f5d18104f1c21f342,1,1,1.4,-1.1
53d57500fe9f2b9a4ce4adcc108326c0,2,5,2,-1.7843137254901961
53d57871ab3fc4405f05229e639f166c,1,1,2.9791666666666667,-1.8125
53d6d0c034259a6ee252c5db4675d08c,1,1,4,0
53da08266aad6be6bdb9da7f238c6c38,1,2,1.8,-1
53e2efef8b2c6ee3511b8a9d51289fb6,1,1,2.574585635359116,-1.1160220994475138
53e30d90815c9c1a590e70d0120525f8,2,2,2.5975609756097561,-0.37195121951219512195
53e4591566c13f591466bb26220116dc,1,1,2.2884615384615385,-1.2692307692307692
53e6c7d0737cff61b151598937cdd742,2,2,1.8823529411764706,-1.5294117647058824
53eb54d089f7b5dd4ae2927686b183e0,1,1,4,1
53ef3b14e6fb94ed13e170bce1ed62e4,1,1,2.5555555555555556,-1.2222222222222222
53efc88b91116cc2a1c96cb17ddac5cf,1,1,8,5
53f11e9f142ad7e4c5943c25758ffa05,1,8,3.2982456140350877,-1.087719298245614
53f51ff216e36eb3f93d24c4d0cc2793,1,1,2.0406976744186047,-1.5930232558139535
53f5a31b8fae668f57d7bf4dbfeb34c3,1,1,2,-1
53f7235d27cc40d10f35210555c499d4,1,1,1.3783783783783784,-2.3405405405405405
5401533c36e904fd39a935d6ce6c3561,1,1,2.3076923076923077,-1.4615384615384615
54078928d109ff10b9dd8cd2ae274ecf,2,2,3,-1.6428571428571429
540930646d6ad4ca7963d3c52aac7f9e,2,7,2.0980392156862745,-0.78039215686274509804
5409b229df3e46a0a6d20b2751fbe705,1,1,1.4,-2.4
54108b4d34473b71bf7e353cf0001a96,1,1,1.5,-2.7564102564102564
54167144dbf64141c78ff5859a0c8c67,1,1,3,-1
5416967f58f1726f626753b88ecefd40,1,1,2.2727272727272727,-1.4545454545454545
54182dd811e533441b7795c0cdcfa905,1,1,2,-3
5418ba74e6e1b3cf2f4a209fe55c8cf1,1,1,1.9250936329588015,-1.6292134831460674
5418df048720002442706148939f55c3,2,2,2.725,-0.775
54194f1cc94fd577166cf3f1a1e7cdd4,1,1,5.8333333333333333,2.4166666666666667
5420aad7fec3549a85876ba1c529bd84,1,1,2,-2
5425ae591f9f1e304c49266ab5105f67,1,1,3,-3
5428eedd0795319f93f2f872f77ecacf,1,1,1.4388489208633094,-2.1402877697841727
542907b161d7afd16500fb0b7dac5329,1,1,4.625,-0.375
542bf0e35efe1a69007162b6219ea4c6,1,2,2.0877005347593583,-1.560427807486631
542c1200379c699b97c65ca9539feee7,1,1,5,1
542db1350b540ed5fe414afa93fe45fb,3,4,2.5575221238938053,-0.53097345132743362832
542fc94a9de4c6a445290d7455baec31,1,1,3.0769230769230769,-0.53846153846153846154
54366258bb45311e0f0c80f3a3d50ab4,2,2,2.625,-3.875
543b8fd0c32f5c5195aa01ea25179725,2,3,2.5454545454545455,-1.1818181818181818
544035acdb3b96aa39951d02e3e69e14,1,1,2,-2
54430319f44a3febe74012d9ced38a1d,1,1,4,0
5443f02ef977dbca8a5cef27259c8f82,1,2,2.375,-1.125
54446869923a0a4d2ba6c1cfce347700,1,1,3,-1
54468a0c3ff9919d054865437882bb9c,1,1,3,-1
54492a88083312aefd7646573eecfc9e,1,1,1.5882352941176471,-1.8823529411764706
544d64fefff25575740770fddfe5d74c,3,4,3.8936170212765957,0.02127659574468085106
544d8a7bb8401b0c7450ed9d6950a1fc,1,2,2.9736842105263158,-0.60526315789473684211
54500e08590a4e4ea5a0626573abc870,4,4,2.6232050545663412,-4.1711659965537048
5455c812b87ec2f9386e86edb8e2608c,1,1,2.1818181818181818,-0.72727272727272727273
5458ddfd38e3d8bd01d4db5519a004ec,1,2,2.7889150943396226,-2.2724056603773585
54596ec88311f02af7ff1d9506707524,1,1,3.5384615384615385,0.92307692307692307692
545e38f2822c11face0c1d51fb1b15df,1,1,0.5,-4.5
545e76d68882bf371ee688264c083717,3,3,1.5063291139240506,-1.5506329113924051
5460f4ddce01d0b477da26e3b711cbc4,1,1,1.7894736842105263,-1.7789473684210526
546188d00aa0d25319ecaf74bf3bdf3d,1,2,3,-1
5465772e1379d52a6ffc40444c7cbf09,1,2,1.7151898734177215,-1.9113924050632911
546939e45903a5ecfd4ae2faa21991f3,1,1,1.6666666666666667,-2.2222222222222222
546b8745c3dd46f43e8a15ca110e0a71,1,1,2,-1
546ba6ad0ece03a14523470c72264e09,1,2,1.887218045112782,-1.8796992481203008
5473081062b0d598c3587f43370041cc,2,3,2.103448275862069,-2.1954022988505747
54792cbfd1de3cc1e7781f2d328c974e,1,1,1.9717813051146384,-1.6490299823633157
54795ec619ebda94c86d00184861c96f,1,1,3.08,-0.84
548951f3b74ba7e6ee69f915953b0e44,4,4,3.2144177449168207,0.75600739371534195933
5491eccec6d3149b26600bb40de2643f,1,9,3.5853658536585366,-1.4878048780487805
54979d3e8c77b0def3a6a93bb970557f,2,2,1.5,-2
5498a46bfdae3ee2893e63ca67f06094,1,1,2,-1.5
54996ced8ec545754b9c7404027969d8,1,1,1.5769230769230769,-1.9615384615384615
549a9402312d16fcbfec398c2ecae187,1,1,2,-1.4615384615384615
549c5a7673e36671a74ffba405036141,1,1,2,-1
549ce24fb62238d013a6e222cb4d41d8,1,1,2.45,-1.55
54a6aecdbb7a8dd9995b82d843fe8a29,1,1,3,-1
54a6fe3d119476e12c6c4d199d377300,1,1,4,1
54a79c89cc03e5269dd8e989d4c8e8a1,1,1,3,-0.25
54a96ac32645d07ae686344a55414be1,1,1,1.3125,-2.3125
54ac89ac6928fe968c150c002e74ebcb,1,1,2.5263157894736842,-0.57894736842105263158
54b0855cf47d559c8c59e8f503af17d4,1,1,4.1875,0.5
54ba2d06c11229826ca8143a2933df73,1,1,1.989010989010989,-1.4285714285714286
54c6997a78e69329bbf97a9256104e4f,1,1,2.0714285714285714,-2.2142857142857143
54ce209d44e04dc47d642d5fa69b6e41,1,1,1.8829479768786127,-1.7189306358381503
54d22f8632eb479849f7bad14f024ce5,1,1,3,-1
54d49c7b12e6e1f3d41d0711bcabeb58,3,4,1.5454545454545455,-1.8636363636363636
54d6d2a76f8ead76ce4dfa35659358d8,3,3,2.125,-1.6875
54dad358824f03aab794d5b5567cf2cd,1,1,2.0784313725490196,-2.0392156862745098
54e62407e083c71d1935816520e48420,1,1,1.75,-2.125
54ed85e7af8edc78637654cb4a89040e,1,1,1.7076923076923077,-1.8
54f46e81b66496c9909bcdc2f7987f41,2,2,2.4,-1.4
54f83b7c3038ef3d163991efcab9f8dd,2,2,2.6956521739130435,0.21739130434782608696
54f9b3396fe28c208d525db21588965c,1,1,0.875,-2.75
54f9eb2f4102265b326bcf235660e9f0,1,1,1.8874172185430464,-1.5562913907284768
54fae29923ec3a5d77f5dea10b77030b,2,2,2.037037037037037,-1.6481481481481481
54fca99fcdf867d6e22fddc57b65413f,1,1,2.2307692307692308,-2.1764705882352941
54fe590119b6f4adf3b06220b6303824,1,1,2.6666666666666667,-1.3333333333333333
550473c18fb7b4e9ed2f08cecabdbc15,1,1,3,0
55067337325788028c1df0cebbabb082,1,1,1.6022727272727273,-1.8636363636363636
550843601db9a6ce932d3cc285f98d78,3,6,1.9946808510638298,-1.6502659574468085
550a339e477f57d149a2dc62ea703bea,1,1,3,0
550af0e27594253768ef93c3f2421f7b,1,1,1.4683544303797468,-2.2278481012658228
551223c6ab13fce56afafae6273c2615,1,1,3,-0.75
5516ff1335f97cb2d25618d1cf085bbf,1,1,2.4,-1.4
55250fc72f7d5e4c9c9108e38b1e94ec,1,2,2.1333333333333333,-1.0666666666666667
552628910992bb4e4027d77f6ea24057,1,1,2.4545454545454545,-1.6363636363636364
55285adfd78a019a3245917649e29b3c,1,1,1.2765957446808511,-2.6170212765957447
552c85dbb110d2abb53feba0d45ca103,3,3,1.7311557788944724,-1.821608040201005
552f1691b5dd59cf810781b1d1cc41e3,2,2,2.2580645161290323,-1.2258064516129032
55310874007873a55eeeca921a35ed6b,2,3,2.4736842105263158,-1.1578947368421053
553273a1c6a3ea4b3df58f9d0de5aaaf,1,1,1.8875,-1.725
55372f4c5d10948d7d888bcf41b3cc28,1,1,1.25,-2.1071428571428571
55385df83c377f1b7659f1b62477443d,2,5,2.25,-0.7
5538951d719b75068606e534928d15d7,3,4,1.296,-2.5131428571428571
553fc92e5ded83cf9e97028d135309f6,1,1,2.75,-0.25
55443ab839710ca98f302bb64c14a243,1,1,2,-2
55494cea8951722ee4b519d2eff12651,1,1,4,0
554b410858ac9b6b9b5768601594e5df,1,9,2.03690036900369,-5.03690036900369
554b4a990f21efe6f39dfbec92d0f057,1,1,2.25,-1.25
55506eed22e607e375db8bf76dfb2d7c,1,1,1.6666666666666667,-0.66666666666666666667
5555c49538ee43e98dc3de2bfcf26b47,1,1,3,-1
5557894d1bf9584f4087404f6a84866d,2,2,2.6,0.3
555f219858fa57ab4cf4f2858dbcd107,1,1,8,6
555fd43204fd3f2413706c2d6cc8ee0a,7,25,1.7569444444444444,-1.1550925925925926
5563808a5a6d487587d3881b9dc95153,3,3,2.1890243902439024,-1.4390243902439024
55670a220c71ceab2e42e57a56c26ae8,3,14,1.9418604651162791,-2.6841085271317829
556a1f51fe42f64c0e5865070262c2a5,3,4,2.3482587064676617,-1.3233830845771144
556af2550dcbee76da893225af4aaf44,1,1,1.1942567567567568,-1.9841638513513514
5570cd2f85b1677d2896836bb5921cb4,1,1,3.75,-0.75
5571df479aa024d28e17f555babd1fcb,1,1,2.4571428571428571,-1.4571428571428571
5578430811d9c473602a403ea8ad8500,5,6,2.0955518945634267,-1.342668863261944
5578e16e3443da7f7af10c70874a7fe2,1,1,1.6521739130434783,-1
55796460dd9a41f45b2c8fe05a555fe6,1,3,2.1985815602836879,-1.6524822695035461
557dfedd11116ff4a5741aebad31966c,1,1,1,-3.5
557f93dfae240600e5bd4398bf203821,2,2,2.8048780487804878,-4.3414634146341463
55800f507f23744a2ecc26abc97ccc8e,1,2,1.7142857142857143,-2
5580913afda64e7dec54dda766b53f24,1,3,2.0425531914893617,-0.27659574468085106383
5580931fe1e51e07a5b3384caa46240a,1,1,2,-0.375
55847854e3206556431d0c02b2906034,1,1,3.4925373134328358,-0.3283582089552238806
5585082ed1ea25eaf73052029f2161ce,1,1,2,-2
55879a8609b142aabda35f72c628f0b0,1,1,4,-1
559089c93efedeb82634f4b2b37e47f7,1,1,1.2947976878612717,-1.5202312138728324
5592ac79b01cc0548f8a58114a011955,1,2,1.5,-3.125
5596542fbe4b92a84e5ff41a01641eee,1,1,2.4615384615384615,-2.25
5598ef2dabff06a864e7889c315db29c,1,1,2,-2
559fdd4cb3c9fdc4a3fdb0940fe3bb64,1,2,2.2804878048780488,-1.6463414634146341
55ad99b84c3aaccd084b169df2893207,1,1,2.8666666666666667,-1
55ae2484d29529c6925ac39b67603516,1,1,1.484304932735426,-1.210762331838565
55af60d72c920924ad0b6eb4b93e9231,1,1,2,-1.6666666666666667
55af791e90410dcfca8cfb66ac06a20d,1,1,1.375,-1.84375
55af80a1907d300980059ada0bdee696,3,4,1.63125,-1.84375
55b41404d256c30aeee0e2c554dc43f6,1,1,2.2666666666666667,-1.5333333333333333
55bb5123744ed940aed9f0896f41bcc1,1,1,1.9724409448818898,-2.0433070866141732
55c6017b10a9755ef3681b09ccb01e94,1,1,2.2631578947368421,-1.3157894736842105
55d1cc840df0aaa9d74820a382761d6b,1,2,0.33333333333333333333,-2.6666666666666667
55d3833ccf0805f16f14edde0562ce32,1,1,3,0.5
55d404bbe0be6ddedb426fc89415d57d,1,2,2.6666666666666667,-0.66666666666666666667
55dcf135a9a3dd23b624749813f5bbc9,1,1,2.6116504854368932,0.3203883495145631068
55e3810a2d1faff97278484b2d623d56,1,1,7,3
55e5ee49a5fc483feb86b0718e1d3716,1,1,1.6666666666666667,-0.66666666666666666667
55ea27b4b82dd858f2f7d75cb01f221a,1,1,2.6097560975609756,-3
55ed5f85db1ee6f5981b5d9c8bd1f0a4,2,2,2.2873563218390805,-1.2873563218390805
55ee5c15eb1a32098c52677a974abcd5,2,2,2.5306122448979592,-1.0408163265306122
55eefa41a343310dfffc60459c4d1c78,2,2,2.5217391304347826,-1.1159420289855072
55f16320eb523947f12d2e94d9630c6e,1,1,1.5517241379310345,-1.1724137931034483
55f2bf059de45be789934d2e834c06c2,2,2,2.4683026584867076,-2.1492842535787321
55f333b00c3cd872e9afc52918b0fd46,1,1,3.75,1.375
55f658d44bed8bd311ee72f40cde2ad4,1,2,2.2633879781420765,-1.3398907103825137
55f8092e91f8776477d6f9bf47bca68a,3,3,1.6842105263157895,-1.8421052631578947
55f8a5d20cb15ea27de82e9b0203fff6,1,1,1,-3
560003ffda27cda2328b3e17a0ed7f0f,2,2,1.0857142857142857,-2.8571428571428571
5604c82ce88f84958ff32d850f4edeb0,1,1,2.4285714285714286,-1.4285714285714286
560eb60373b30a42bb1d813a47ebae5b,2,10,2.6851851851851852,-0.9475308641975308642
560feab9f869134cb5129392adab019d,1,1,2,0
5612d8e312285c1879e33a26b40dd227,3,3,1.5384615384615385,-2.3846153846153846
561b0c9427fda525c4a8a645e4b2170d,1,1,3,-0.84615384615384615385
5620424ee670016be3005849e9af9852,1,1,2,-1
5625c3aac56c198ad77688028e08a4c3,1,1,5.8,1.4
5629243ccf442de1a89a181a488bba6c,2,2,1.4,-1.8
562cd177980be44a901964513408453a,1,1,3,-0.5
562d7db19b56dba0a0e320d0a7f0aa00,1,3,1.425,-2.7375
562e57d0c532b8d4f0e5f80962ca46b4,1,2,1.6369047619047619,-1.9508928571428571
562eec4ba9b07078010e6d03345f031f,1,1,2.71875,-2.28125
563042ffac57c41281cd96c9c155b0ec,1,1,2.4285714285714286,-1.2
56355c10afa230a92f133313b3e75536,1,1,2.6,-2.2
5635bcbd8b3d14dd083032785f82ec61,2,3,1.8695652173913043,-1.7826086956521739
5637435c4bcb65aed58744f24c8adaea,1,1,2.8125,-0.90625
5639c77069a92483b2aeb1c9ea9d205b,1,1,7,3.25
563f46b363c65f90644e0c38c17fcde2,3,3,1.125,-2.25
5641240ccf2611004c76234f4afb8f90,1,1,1.4,-2.4
5641634173a41f2a4edbd2f3d0ec141f,1,1,1.9450549450549451,-1.7802197802197802
56430231c6455021b5840a91bd1aed94,1,1,2.75,-1
5646dfcf5046a6c1b4014ee53d9d614d,1,1,2,-1
56488ded4129d5e7fbad989e1dad1494,2,2,2.1207547169811321,-1.3433962264150943
56497e4ee7adaa68126174b985b7081c,3,3,0.87878787878787878788,-2.8787878787878788
564f8fa343f762701c3994bf1ca4d1d3,2,2,1.202247191011236,-1.4550561797752809
5650a8f1c991eb9acc8850fd52129c59,1,1,3.4222222222222222,1.0222222222222222
5653b373d321b25cd2bd4b594d954659,1,1,4,0
565522bde84055243d0f05be2541f592,1,1,1.5714285714285714,-1.8571428571428571
5657a4a1f4bb5cc4b95d6e17b6ac6d62,1,1,2,-1
56587fbca78bf03b0f94efb57f4026c3,2,2,3.2916666666666667,-0.45833333333333333333
565930aa1d09ef2af5dd17eedf2edfa4,3,4,1.5476190476190476,-1.7619047619047619
565d9a3631f5940b9facd0f153b5f569,1,1,2.626865671641791,-1
565f25dc30f2dcc716b610cbc31dbab9,6,9,1.5161290322580645,-1.6021505376344086
5663d2a1636db83b6d96c952783ab77b,3,9,2.1532258064516129,-1.8548387096774194
56640a2494792805eaac82c499e97324,1,1,3,1
56651e7a01297bbdfdf134903fbaf6cb,1,1,3,-2
56713b5bbd4991e7a6cd723c2ec6063e,1,13,1.6776315789473684,-0.11648606811145510836
567431a7bb9273da729db5650a995590,2,8,2.7159763313609467,-0.11242603550295857988
56753cb5591dcacaf6a4ced19e611f21,1,1,1.7037037037037037,-2.3333333333333333
5675ff355e7ef06f662368d3f854c1e0,1,2,1.382716049382716,-2.7345679012345679
56775887921d4847aff58167bcdc1150,1,1,1.625,-2
56792f930986581ccd9ec2e898a15e05,1,1,2.2222222222222222,-0.44444444444444444444
567d9451c6f346cf203e6143455a6653,1,1,3.375,0.75
567dbf6a65b57563c28e6311c42cc2d0,1,1,4.3333333333333333,1
567e98ff27e67b99ca683e7cdf92e63e,1,1,2.6666666666666667,-1.6666666666666667
5683495c01530bccb72168dc75a983f1,1,1,1.7013824884792627,-1.5216589861751152
5686481c8ce0beb89dd17fed45e5eddf,1,1,1.8846153846153846,-1.9230769230769231
56893f2d5aa7437c9772c98a23f98701,1,1,1.0833333333333333,-2.6666666666666667
568988f55abd819b3c08e502b5e10be8,4,9,2.0810810810810811,-1.7567567567567568
568ee82334351ddc5d03be238c12002b,1,4,1.6956521739130435,-1.5652173913043478
56909640f93a509bda9494a0178e091e,2,3,1.9365079365079365,-2.4920634920634921
569195aae6620c164f78f5afdc29f4de,1,1,2.5,-0.5
5697ca5c1f129e1c634c9016cce74e62,1,1,2.4444444444444444,0.22222222222222222222
569946dc65c3ff896c21399ba5384e0f,2,2,1.0482315112540193,-2.932475884244373
569af7ce26dbfcb6a1376b03bbbd7a56,1,1,3.6,-0.2
56a2285b5e69db7e2cf98fae11eb7603,1,1,1.4897959183673469,-2.4285714285714286
56a465c9508ceead97dda6643575a5a5,1,1,2,-2
56a5739ae918ad4bfbfac3cb50658476,1,1,3.2142857142857143,-0.5
